12120.9	17.7485	0.5401
12120.9	17.7485	0.5401
12120.9	17.7485	0.5361
12120.9	17.7485	0.5361
12120.9	17.7485	0.53609
12013.4	13.8235	0.58609
8323.99	11.332	0.58969
8323.99	11.332	0.58969
8323.99	11.332	0.589681
6663.14	8.72789	0.644681
6269.05	6.56897	0.648641
6269.05	6.56897	0.648641
6269.05	6.56897	0.648633
4614.64	6.48619	0.709133
4614.64	6.48619	0.709133
4614.64	6.48619	0.704777
4575.34	6.50301	0.704784
3333.29	4.968	0.771334
3333.29	4.968	0.771334
3333.29	4.968	0.767414
3333.29	4.968	0.767414
3333.29	4.968	0.767406
3155.08	4.73628	0.840611
2537.23	6.69671	0.844139
2537.23	6.69671	0.844139
2537.23	6.69671	0.844132
2450.95	6.00054	0.924657
2450.95	6.00054	0.924657
2450.95	6.00054	0.920776
2413.87	7.71895	0.920783
2413.87	7.71895	0.920783
2413.87	7.71895	0.832205
2413.87	7.71895	0.832205
2413.87	7.71895	0.828712
2409.65	6.34586	0.828719
2332.7	8.16531	0.908439
2332.7	8.16531	0.908439
2332.7	8.16531	0.905295
2332.7	8.16531	0.905295
2332.7	8.16531	0.905287
2332.7	8.16531	0.905287
2332.7	8.16531	0.817595
2332.7	8.16531	0.817595
2332.7	8.16531	0.814766
2332.7	8.16531	0.814766
2332.7	8.16531	0.814759
2332.7	8.16531	0.814759
2332.7	8.16531	0.735836
2332.7	8.16531	0.735836
2332.7	8.16531	0.733289
2332.7	8.16531	0.733289
2332.7	8.16531	0.733283
2332.7	8.16531	0.733283
2332.7	8.16531	0.662252
2332.7	8.16531	0.662252
2332.7	8.16531	0.65996
2332.7	8.16531	0.65996
2332.7	8.16531	0.659954
2332.7	8.16531	0.659954
2332.7	8.16531	0.596027
2332.7	8.16531	0.596027
2332.7	8.16531	0.593964
2332.7	8.16531	0.593964
2332.7	8.16531	0.593959
2332.7	8.16531	0.593959
2332.7	8.16531	0.536424
2332.7	8.16531	0.536424
2332.7	8.16531	0.534568
2332.7	8.16531	0.534568
2332.7	8.16531	0.534563
2332.7	8.16531	0.534563
2332.7	8.16531	0.482782
2332.7	8.16531	0.482782
2332.7	8.16531	0.481111
2332.7	8.16531	0.481111
2332.7	8.16531	0.481107
2332.7	8.16531	0.481107
2325.1	5.94579	0.52771
2325.1	5.94579	0.52771
2325.1	5.94579	0.526206
2325.1	5.94579	0.526206
2325.1	5.94579	0.526203
2325.1	5.94579	0.526203
2319.6	7.04372	0.577466
2319.6	7.04372	0.577466
2319.6	7.04372	0.576113
2319.6	7.04372	0.576113
2319.6	7.04372	0.57611
2319.6	7.04372	0.57611
2319.6	7.04372	0.51972
2319.6	7.04372	0.51972
2319.6	7.04372	0.518502
2319.6	7.04372	0.518502
2319.6	7.04372	0.518499
2319.6	7.04372	0.518499
2319.6	7.04372	0.467748
2319.6	7.04372	0.467748
2319.6	7.04372	0.466652
2319.6	7.04372	0.466652
2319.6	7.04372	0.466649
2319.6	7.04372	0.466649
2319.6	7.04372	0.420973
2319.6	7.04372	0.420973
2319.6	7.04372	0.419986
2274.08	6.80323	0.419989
2274.08	6.80323	0.419989
2274.08	6.80323	0.378881
2274.08	6.80323	0.378881
2274.08	6.80323	0.377993
2274.08	6.80323	0.377993
2274.08	6.80323	0.37799
2274.08	6.80323	0.37799
2274.08	6.80323	0.340992
2274.08	6.80323	0.340992
2274.08	6.80323	0.340193
2274.08	6.80323	0.340193
2274.08	6.80323	0.340191
2274.08	6.80323	0.340191
2274.08	6.80323	0.306893
2274.08	6.80323	0.306893
2252.89	7.21245	0.307612
2252.89	7.21245	0.307612
2252.89	7.21245	0.30761
2252.89	7.21245	0.30761
2252.89	7.21245	0.277642
2252.89	7.21245	0.277642
2252.89	7.21245	0.276851
2252.89	7.21245	0.276851
2252.89	7.21245	0.276849
2252.89	7.21245	0.276849
2232.41	5.38797	0.30382
2232.41	5.38797	0.30382
2232.41	5.38797	0.303108
2232.41	5.38797	0.303108
2232.41	5.38797	0.303107
2232.41	5.38797	0.303107
2232.41	5.38797	0.273438
2232.41	5.38797	0.273438
2232.41	5.38797	0.272798
2232.41	5.38797	0.272798
2232.41	5.38797	0.272796
2232.41	5.38797	0.272796
2232.41	5.38797	0.246094
2232.41	5.38797	0.246094
2232.41	5.38797	0.245518
2232.41	5.38797	0.245518
2232.41	5.38797	0.245516
2232.41	5.38797	0.245516
2232.41	5.38797	0.221485
2232.41	5.38797	0.221485
2232.41	5.38797	0.220966
2232.41	5.38797	0.220966
2232.41	5.38797	0.220965
2211.27	4.27538	0.242593
2211.27	4.27538	0.242593
2211.27	4.27538	0.242126
2211.27	4.27538	0.242126
2211.27	4.27538	0.242125
2211.27	4.27538	0.242125
2211.27	4.27538	0.218334
2211.27	4.27538	0.218334
2211.27	4.27538	0.217913
2211.27	4.27538	0.217913
2211.27	4.27538	0.217912
2211.27	4.27538	0.217912
2211.27	4.27538	0.1965
2211.27	4.27538	0.1965
2211.27	4.27538	0.196122
2211.27	4.27538	0.196122
2211.27	4.27538	0.196121
2211.27	4.27538	0.196121
2211.27	4.27538	0.17685
2211.27	4.27538	0.17685
2211.27	4.27538	0.17651
2211.27	4.27538	0.17651
2211.27	4.27538	0.176509
2211.27	4.27538	0.176509
2211.27	4.27538	0.159165
2211.27	4.27538	0.159165
2211.27	4.27538	0.158859
2211.27	4.27538	0.158859
2211.27	4.27538	0.158858
2211.27	4.27538	0.158858
2211.27	4.27538	0.143249
2211.27	4.27538	0.143249
2211.27	4.27538	0.142973
2211.27	4.27538	0.142973
2211.27	4.27538	0.142972
2211.27	4.27538	0.142972
2211.27	4.27538	0.128924
2187.36	5.27208	0.129172
2187.36	5.27208	0.129172
2187.36	5.27208	0.129171
2187.36	5.27208	0.129171
2187.36	5.27208	0.116528
2187.36	5.27208	0.116528
2187.36	5.27208	0.116255
2187.36	5.27208	0.116255
2187.36	5.27208	0.116254
2187.36	5.27208	0.116254
2187.36	5.27208	0.104875
2187.36	5.27208	0.104875
2187.36	5.27208	0.104629
2187.36	5.27208	0.104629
2187.36	5.27208	0.104629
2187.36	5.27208	0.104629
2187.36	5.27208	0.0943876
2187.36	5.27208	0.0943876
2187.36	5.27208	0.0941664
2187.36	5.27208	0.0941664
2187.36	5.27208	0.094166
2187.36	5.27208	0.094166
2187.36	5.27208	0.0849489
2187.36	5.27208	0.0849489
2187.36	5.27208	0.0847498
2187.36	5.27208	0.0847498
2187.36	5.27208	0.0847494
2187.36	5.27208	0.0847494
2187.36	5.27208	0.076454
2187.36	5.27208	0.076454
2187.36	5.27208	0.0762748
2187.36	5.27208	0.0762748
2187.36	5.27208	0.0762744
2187.36	5.27208	0.0762744
2187.36	5.27208	0.0688086
2187.36	5.27208	0.0688086
2187.36	5.27208	0.0686473
2187.36	5.27208	0.0686473
2187.36	5.27208	0.068647
2187.36	5.27208	0.068647
2187.36	5.27208	0.0619277
2187.36	5.27208	0.0619277
2187.36	5.27208	0.0617826
2187.36	5.27208	0.0617826
2187.36	5.27208	0.0617823
2187.36	5.27208	0.0617823
2187.36	5.27208	0.0557349
2187.36	5.27208	0.0557349
2187.36	5.27208	0.0556043
2187.36	5.27208	0.0556043
2187.36	5.27208	0.0556041
2187.36	5.27208	0.0556041
2187.36	5.27208	0.0501615
2187.36	5.27208	0.0501615
2187.36	5.27208	0.0500439
2187.36	5.27208	0.0500439
2187.36	5.27208	0.0500437
2187.36	5.27208	0.0500437
2187.36	5.27208	0.0451453
2187.36	5.27208	0.0451453
2187.36	5.27208	0.0450395
2187.36	5.27208	0.0450395
2187.36	5.27208	0.0450393
2187.36	5.27208	0.0450393
2187.36	5.27208	0.0406308
2187.36	5.27208	0.0406308
2187.36	5.27208	0.0405356
2187.36	5.27208	0.0405356
2187.36	5.27208	0.0405354
2187.36	5.27208	0.0405354
2187.36	5.27208	0.0365677
2187.36	5.27208	0.0365677
2187.36	5.27208	0.036482
2187.36	5.27208	0.036482
2187.36	5.27208	0.0364818
2187.36	5.27208	0.0364818
2187.36	5.27208	0.0329109
2187.36	5.27208	0.0329109
2187.36	5.27208	0.0328338
2187.36	5.27208	0.0328338
2187.36	5.27208	0.0328336
2187.36	5.27208	0.0328336
2187.36	5.27208	0.0296198
2187.36	5.27208	0.0296198
2187.36	5.27208	0.0295504
2187.36	5.27208	0.0295504
2187.36	5.27208	0.0295503
2187.36	5.27208	0.0295503
2187.36	5.27208	0.0266579
2187.36	5.27208	0.0266579
2187.36	5.27208	0.0265954
2187.36	5.27208	0.0265954
2187.36	5.27208	0.0265953
2187.36	5.27208	0.0265953
2187.36	5.27208	0.0239921
2187.36	5.27208	0.0239921
2187.36	5.27208	0.0239358
2187.36	5.27208	0.0239358
2187.36	5.27208	0.0239357
2187.36	5.27208	0.0239357
2187.36	5.27208	0.0215929
2187.36	5.27208	0.0215929
2187.36	5.27208	0.0215423
2187.36	5.27208	0.0215423
2187.36	5.27208	0.0215422
2187.36	5.27208	0.0215422
2187.36	5.27208	0.0194336
2187.36	5.27208	0.0194336
2187.36	5.27208	0.019388
2187.36	5.27208	0.019388
2187.36	5.27208	0.0193879
2187.36	5.27208	0.0193879
2187.36	5.27208	0.0174902
2187.36	5.27208	0.0174902
2187.36	5.27208	0.0174492
2187.36	5.27208	0.0174492
2187.36	5.27208	0.0174491
